feature,importance
medium_Diazotype with pencil and ink,0.0001503784670076387
medium_Pencil and ink on print,0.00015011612895453902
"medium_Pencil, Ink on acetate",0.0001488975573259141
medium_16mm and other formats transferred to DVD.  USA. (3.8 + 4.4 + 4.6 + 4.6 +4.5 + 4.5 + 4.4 + 4.3 + 4.5 + 4.5 + 4.5 + 4.6 + 4.5 + 4.5 + 4.5) min.,0.0001483272126830191
medium_Platinum print,0.00014708765264476162
medium_Presentation drawing,0.00014636578646087686
medium_Photo collage and ink on illustration board,0.0001450218778482189
medium_Bound Volume - Advertising Graphic,0.00014490537558963174
medium_Colored pencil and pencil on cut-and-pasted paper on oil on paper,0.00014463614976330429
medium_Print of 25.125,0.00014216274086396632
medium_red date book with image of artist's doll fixed onto cover. pen and pencil on paper.,0.00014183680170016318
"medium_Painted resin/clay, wire
",0.0001415075936669465
medium_watercolor and ink on paper,0.0001414452890550905
medium_silver gelatin print on photographic paper,0.00014123030489497448
"medium_Vandyke print with watercolor, pencil, and wax pencil",0.00013969105828724182
medium_Silkscreen,0.00013893133904145912
"medium_Plastic box with offset label, containing objects in various media",0.00013860023721222453
medium_Photostat with pencil on acetate,0.00013797752960597272
"medium_16mm film (color, sound)",0.0001379066295331163
medium_Pencil on graph paper,0.00013674344576420727
country_Canada,0.00013663360598617342
"medium_Ink, ink wash, and pencil on tracing paper",0.00013528792767832293
"medium_Painted wood, plastic, glass beads, ink, and watercolor on paper",0.0001352772008221616
"medium_polyurethane resin, polyurethane foam",0.00013474823746765938
medium_Pencil and ink on vellum,0.00013338192735869644
"medium_Gelatin silver print, printed 1930s",0.0001333184707477698
"medium_black and white composition book, lined paper",0.00013287106708877172
medium_purple spiral bound lined notebook. pen and pencil on paper.,0.0001327849165279852
medium_Newprint,0.0001326598747119771
medium_Color pencil on sepia print,0.0001322081715477587
classification_Digital,0.00013198308720708437
medium_gelatin silver print with hand-coloring,0.00013182468244021903
medium_Ink on vellum,0.0001313170545759277
medium_Pencil on lithograph,0.00013127215271990764
material_Charcoal,0.00013113788672563574
"medium_Pencil, colored pencil, and masking tape on blueline print",0.0001306913943193661
classification_Film (object),0.00013026173307853785
medium_Ink on colored paper,0.00013021448739202967
medium_Graphite and tape on vellum,0.00012995820602734637
medium_Pencil and colored pencil on sepia print,0.00012973101697523202
medium_Leaded windowpane,0.00012963204729074952
medium_black and blue marker (faded) on paper,0.0001292684397058947
medium_Charcoal and pencil on paper mounted on board,0.0001288376153059731
medium_Pencil and ink on tracing paper mounted to cloth,0.00012831430480010828
"medium_steel, silicone, fabric, bristle fur, paint",0.0001276823820574797
medium_Electroglazing windowpane,0.00012681211168106527
"medium_Marker and ink on cut-and-pasted paper on layers of acetate over colored adhesive film, ink, marker, and pencil on board",0.00012640078068360404
medium_Print of 25.135,0.0001246576393663167
medium_1 piece,0.0001245075219394498
medium_block,0.000123977557063506
medium_typescript copier print on paper,0.0001236165209838314
"medium_Video (color, sound)",0.00012329691048281583
medium_Steam-bent beechwood,0.00012179837199486268
medium_Colored pencil on photo print,0.00012166239161279941
medium_Drypoint,0.00012016045649391746
"medium_Two-channel video (color, sound)",0.00012010615251373038
medium_Various materials,0.00012008251906075258
medium_red hardcover sketchbook. pen and pencil on paper.,0.00011950868177619283
medium_Daguerreotype,0.00011861604367423552
"medium_Ink, Pencil on tracing paper",0.00011714168282310292
medium_Pencil and ink on ozalid,0.00011698452476114649
medium_Map with hand notations,0.00011676905203056931
medium_Double-sided offset lithograph,0.00011648507256259594
medium_Book Cover,0.00011620179597030961
medium_ink on paper,0.00011487346528055013
medium_3180 urethane,0.00011480487683472936
"medium_paper, polystyrene, polyurethane resin",0.00011479260544875329
"medium_16mm, sound, 2.78 minutes",0.00011476541927479985
"medium_Pencil, colored pencil (yellow) on paper",0.00011453107210025089
medium_Pencil on tracing paper.,0.0001140347259772766
"medium_green paper folder. pen and pencil on paper, xeroxes, forms.",0.00011346151957978308
medium_Watercolor and ink on paper,0.00011339374444842842
"medium_Ink, pencil and colored pencil on drafting cloth",0.00011264397105076691
medium_Silver gelatin print on paper,0.00011184945674489586
"medium_Paint, pencil, and colored pencil on tracing paper",0.00011107556435371585
medium_One from a portfolio of 27 etching and nyloprints with letterpress additions,0.00011083306875619144
medium_Digital cinema,0.00011073102465320421
medium_Ink and wash on tracing paper,0.00010909031204653835
medium_Carbon print,0.00010803086807563298
medium_Watercolor on board,0.00010796523366504746
medium_Colored pencil on sepia print,0.00010777897076729984
"medium_Serigraph, printed in color",0.0001075162134267644
medium_brown spiral bound datebook. pen and pencil on paper.,0.00010725925350703407
medium_Pencil on parchment paper,0.0001069270510158946
"medium_Pencil, ink (red) on paper",0.00010662148884901045
"medium_Colored pencil, pencil, and ink on tracing paper",0.00010606006777922193
"medium_Pencil, colored pencil, and ink on paper",0.00010583654816063255
"medium_resin, paint, wood",0.0001056408199490321
"medium_Ink, Pencil on paper",0.00010526002294140909
medium_Cement with burlap,0.0001050967751053564
medium_brown memo lined paper journal,0.00010458114348735827
"medium_Lithograph, printed in black",0.00010440734596391995
medium_3 sheet/2 pieces,0.00010410421963520903
medium_Print of 25.127,0.00010357457528808327
medium_green marbled composition book. pen and pencil on paper.,0.00010334300918878743
medium_Blown glass,0.00010271902186551206
medium_Ink on newsprint,0.00010243205067504046
"medium_Pencil, col- ored Pencil on tracing paper",0.00010213200041307362
medium_clay - monumelt FX Grade / fine art sculpting clay with brass K&S stem / steel balls for eyeballs,0.00010120423358043442
"medium_Gouache and pencil on paper
",0.00010043825323576457
medium_Ink and ink wash on tracing paper,0.00010029559650839573
"medium_Pencil, ink on tracing",0.00010021137858049672
medium_Albumen silver print from a glass negative,9.98228141762177e-05
"medium_plywood, brass, steel, aluminum wire, pantyhose, thread",9.97042724813785e-05
medium_Marker and pencil on gelatin silver print,9.825929070826286e-05
"medium_Black ink and wash, pencil and red pencil on tracing paper",9.791331778389698e-05
"medium_paper, colored pencil, pen",9.7742269527951e-05
"medium_resin, paint, wood, K&S brass tube",9.609634802110939e-05
medium_Pencil and colored pencil on gelatin silver print,9.595457319261879e-05
medium_Marker on gelatin silver print mounted to paper,9.590463345777405e-05
medium_ink on acetate,9.537161613091231e-05
medium_Pencil and colored pencil on blueline print,9.53111367232023e-05
medium_Graphite on paper,9.399409700221471e-05
medium_Typewriting on paper,9.36542684168764e-05
medium_16mm film transferred to video,9.359474812484452e-05
medium_Printed paper,9.337851219596439e-05
medium_Aluminum,9.319238891357281e-05
medium_Open reel,9.227701500988264e-05
"medium_black three-ring binder with looseleaf paper, some xeroxes. pen on paper,",9.148778394663423e-05
"medium_
Print",9.075312677501872e-05
"medium_Etching, drypoint, and aquatint",9.067775821418156e-05
"medium_Gelatin silver print, printed 1971",9.025250581686242e-05
"medium_One from a portfolio of twelve etching, aquatint, drypoint, and carborundum prints on vellum",8.967723503479993e-05
medium_Printed book,8.921813929817232e-05
medium_Dye transfer print,8.915042830531256e-05
medium_brown spiral bound sketch book. pen and pencil on paper.,8.912089892232834e-05
"medium_16mm, silent, 3.8086 minutes",8.905964544105698e-05
medium_Tempera on gelatin silver print,8.892038598886616e-05
"medium_35mm film (color, sound)",8.849599865057952e-05
medium_Italian one-sheet,8.821311874249695e-05
material_Bronze,8.784447416087752e-05
medium_poster,8.771546558512469e-05
"medium_16mm, sound, 4.865 minutes",8.771145867631468e-05
"medium_paper, ink",8.701140397540418e-05
"medium_red, yellow tinted glass slide",8.59169057864046e-05
"medium_Etching, printed without ink",8.588726770406711e-05
medium_Blueline print,8.555194992357549e-05
medium_Linoleum cut,8.551306815016428e-05
"medium_Gold paint, pencil, and colored pencil on tracing paper",8.526303276987824e-05
"medium_Pencil, colored pencil, and colored paper on tracing paper",8.526149528863302e-05
medium_One from an illustrated book with sixteen lithographs,8.499984297857364e-05
medium_Pencil and colored pencil on tracing paper.,8.478483490554038e-05
"medium_Ink, colored pencil and pencil on tracing paper",8.438523912704129e-05
medium_3 sheet,8.427516913191483e-05
"medium_steel, wire, resin, paper, silicone",8.365004381555774e-05
"medium_Ink, pencil, and colored pencil on positive Photostat",8.360269816641833e-05
"medium_Ink, watercolor, and tempera on paper",8.356761700888738e-05
medium_Ink in printed paper,8.335362153476346e-05
"medium_lithograph, green-red tinted postcard",8.266851995246563e-05
medium_Tempera and colored inks on illustration board,8.182920508793042e-05
"medium_16mm, silent, 0.3614 minutes",8.156924582924279e-05
medium_Salted paper print,8.135622491955118e-05
"medium_Pencil, ink (black) on acetate",8.114679433453425e-05
era_Other,8.032722141439572e-05
medium_Watercolor on paper,8.02595370596522e-05
"medium_Pencil, blue Pencil on tracing paper",8.017481909781328e-05
medium_blue ballpoint pen on paper,8.010310406568976e-05
medium_Pastel and pencil on paper,8.004439255081605e-05
medium_Photostat,7.932515951400905e-05
medium_6 sheet/6 pieces,7.898378589309536e-05
"medium_16mm, silent, 11.3702 minutes",7.873427130027959e-05
medium_cassette,7.710867434278274e-05
medium_Digital scan of photograph,7.632654939456211e-05
medium_Ink on letterhead,7.622532331862142e-05
"medium_Pencil, colored ink on tracing",7.619010559235295e-05
"medium_16mm, silent, 10.425 minutes",7.587698220141105e-05
"medium_Ink, colored pencil, and pencil on tracing paper mounted to paper",7.52663702664278e-05
medium_Glazed porcelain,7.340854702113462e-05
medium_Diazotype with ink additions,7.311030774491169e-05
medium_Sketch,7.282883265272332e-05
medium_Photolithograph,7.242766675351623e-05
"medium_Painted ceramic tiles
",7.23635750538166e-05
medium_U.S. lobby card set,7.207532024236044e-05
medium_Chromogenic print,7.201458302382492e-05
medium_Pencil on brownprint,7.192778205610789e-05
medium_Ink and colored pencil on drafting cloth,7.185433615473403e-05
"medium_Woodcut, printed in color",7.158431817375535e-05
"medium_Ink, pencil, colored pencil, and wash on tracing paper",7.156376375150592e-05
"medium_Ink, colored pencil, and pencil on paper",7.154988115689038e-05
"medium_Pencil, ink (black) on paper",7.097813514718896e-05
"medium_Inkjet print, printed 2018",7.001639558267082e-05
"medium_Pencil, colored pen- cil on tracing",6.944824154270598e-05
"medium_Ink, colored pencil, and pencil on drafting cloth",6.943130919574646e-05
"medium_Pencil, ink on paper",6.911092799945863e-05
medium_Salted paper print from a paper negative,6.904345257030646e-05
medium_Ink and ink wash on paper,6.884430884730477e-05
medium_Graphite on illustration board,6.858578165986334e-05
